Time,Competitor,Operation,OrderId,Side,Volume,Price,Lifespan,Fee,FuturePrice,EtfPrice,AccountBalance,FuturePosition,EtfPosition,ProfitLoss,TotalFees,MaxDrawdown,BuyVolume,SellVolume
7.907482,alexs_trader,Fill,69,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3487.08,44,-45,77.08,12.92,254.82,11,56
7.907482,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,77.58,45,-45,77.58,12.92,254.82,11,56
7.907482,ExampleOne,Fill,75,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3498.04,46,-47,88.04,14.96,266.82,13,60
7.907482,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,88.54,47,-47,88.54,14.96,266.82,13,60
8.001238,ExampleOne,Fill,71,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3320.12,47,-46,135.88,14.62,266.82,14,60
8.001238,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,89.38,46,-46,135.38,14.62,266.82,14,60
8.001238,alexs_trader,Fill,65,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3331.08,45,-44,122.92,12.58,254.82,12,56
8.001238,alexs_trader,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,78.42,44,-44,122.42,12.58,254.82,12,56
8.001238,ExampleTwo,Fill,107,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3393.92,0,1,15.08,12.92,9.04,31,30
8.001238,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,15.58,-1,1,14.58,12.92,9.04,31,30
8.019000,ExampleOne,Tick,,,,,,0.00,3410.00,3408.00,89.38,46,-46,181.38,14.62,266.82,14,60
8.019000,ExampleTwo,Tick,,,,,,0.00,3410.00,3408.00,15.58,-1,1,13.58,12.92,9.04,31,30
8.019000,alexs_trader,Tick,,,,,,0.00,3410.00,3408.00,78.42,44,-44,166.42,12.58,254.82,12,56
8.019000,ExampleOne,Insert,76,B,1,3409.00,GFD,0.00,3410.00,3408.00,89.38,46,-46,181.38,14.62,266.82,14,60
8.019000,ExampleOne,Insert,77,S,1,3410.00,GFD,0.00,3410.00,3408.00,89.38,46,-46,181.38,14.62,266.82,14,60
8.019000,alexs_trader,Insert,70,B,1,3409.00,GFD,0.00,3410.00,3408.00,78.42,44,-44,166.42,12.58,254.82,12,56
8.019000,alexs_trader,Insert,71,S,1,3410.00,GFD,0.00,3410.00,3408.00,78.42,44,-44,166.42,12.58,254.82,12,56
8.019000,ExampleTwo,Cancel,108,S,-1,3410.00,GFD,0.00,3410.00,3408.00,15.58,-1,1,13.58,12.92,9.04,31,30
8.019000,ExampleTwo,Insert,109,B,1,3408.00,GFD,0.00,3410.00,3408.00,15.58,-1,1,13.58,12.92,9.04,31,30
8.019000,ExampleTwo,Insert,110,S,1,3409.00,GFD,0.00,3410.00,3408.00,15.58,-1,1,13.58,12.92,9.04,31,30
8.019000,ExampleOne,Fill,76,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3319.28,46,-45,135.72,14.28,266.82,15,60
8.019000,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,90.22,45,-45,135.22,14.28,266.82,15,60
8.019000,ExampleTwo,Fill,110,S,-1,3409.00,GFD,0.68,3410.00,3409.00,3423.90,-1,0,13.90,13.60,9.04,31,31
8.019000,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3409.00,14.40,0,0,14.40,13.60,9.04,31,31
8.142044,ExampleOne,Fill,77,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3500.56,45,-46,90.56,13.94,266.82,15,61
8.142044,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,91.06,46,-46,91.06,13.94,266.82,15,61
8.154000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,91.06,46,-46,91.06,13.94,266.82,15,61
8.154000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,14.40,0,0,14.40,13.60,9.04,31,31
8.154000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,78.42,44,-44,78.42,12.58,254.82,12,56
8.154000,ExampleOne,Insert,78,B,1,3409.00,GFD,0.00,3410.00,3410.00,91.06,46,-46,91.06,13.94,266.82,15,61
8.154000,ExampleOne,Insert,79,S,1,3410.00,GFD,0.00,3410.00,3410.00,91.06,46,-46,91.06,13.94,266.82,15,61
8.154000,ExampleTwo,Cancel,109,B,-1,3408.00,GFD,0.00,3410.00,3410.00,14.40,0,0,14.40,13.60,9.04,31,31
8.154000,ExampleTwo,Insert,111,B,1,3409.00,GFD,0.00,3410.00,3410.00,14.40,0,0,14.40,13.60,9.04,31,31
8.154000,ExampleTwo,Insert,112,S,1,3410.00,GFD,0.00,3410.00,3410.00,14.40,0,0,14.40,13.60,9.04,31,31
8.154000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,91.06,46,-46,91.06,13.94,266.82,15,61
8.154000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,14.40,0,0,14.40,13.60,9.04,31,31
8.154000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,78.42,44,-44,78.42,12.58,254.82,12,56
8.298000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,91.06,46,-46,91.06,13.94,266.82,15,61
8.298000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,14.40,0,0,14.40,13.60,9.04,31,31
8.298000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,78.42,44,-44,78.42,12.58,254.82,12,56
8.409355,alexs_trader,Fill,71,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3488.76,44,-45,78.76,12.24,254.82,12,57
8.409355,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,79.26,45,-45,79.26,12.24,254.82,12,57
8.409355,ExampleOne,Fill,79,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3501.40,46,-47,91.40,13.60,266.82,15,62
8.409355,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,91.90,47,-47,91.90,13.60,266.82,15,62
8.409355,ExampleTwo,Fill,112,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3424.74,0,-1,14.74,13.26,9.04,31,32
8.409355,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,15.24,1,-1,15.24,13.26,9.04,31,32
8.577000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,91.90,47,-47,91.90,13.60,266.82,15,62
8.577000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,15.24,1,-1,15.24,13.26,9.04,31,32
8.577000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,79.26,45,-45,79.26,12.24,254.82,12,57
8.577000,ExampleOne,Insert,80,S,1,3410.00,GFD,0.00,3410.00,3410.00,91.90,47,-47,91.90,13.60,266.82,15,62
8.577000,ExampleOne,Fill,80,S,-1,3410.00,GFD,0.68,3410.00,3410.00,3501.22,47,-48,91.22,14.28,266.82,15,63
8.577000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,91.72,48,-48,91.72,14.28,266.82,15,63
8.577000,alexs_trader,Insert,72,S,1,3410.00,GFD,0.00,3410.00,3410.00,79.26,45,-45,79.26,12.24,254.82,12,57
8.577000,alexs_trader,Fill,72,S,-1,3410.00,GFD,0.68,3410.00,3410.00,3488.58,45,-46,78.58,12.92,254.82,12,58
8.577000,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,79.08,46,-46,79.08,12.92,254.82,12,58
8.577000,ExampleTwo,Cancel,111,B,-1,3409.00,GFD,0.00,3410.00,3410.00,15.24,1,-1,15.24,13.26,9.04,31,32
8.577000,ExampleTwo,Insert,113,B,1,3410.00,GFD,0.00,3410.00,3410.00,15.24,1,-1,15.24,13.26,9.04,31,32
8.577000,ExampleTwo,Insert,114,S,1,3411.00,GFD,0.00,3410.00,3410.00,15.24,1,-1,15.24,13.26,9.04,31,32
8.635583,ExampleTwo,Fill,113,B,-1,3410.00,GFD,-0.34,3410.00,3410.00,-3394.42,1,0,15.58,12.92,9.04,32,32
8.635583,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3410.00,15.08,0,0,15.08,12.92,9.04,32,32
8.635583,alexs_trader,Fill,70,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3329.58,46,-45,125.42,12.58,254.82,13,58
8.635583,alexs_trader,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,79.92,45,-45,124.92,12.58,254.82,13,58
8.635583,ExampleOne,Fill,78,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3316.94,48,-47,140.06,13.94,266.82,16,63
8.635583,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,92.56,47,-47,139.56,13.94,266.82,16,63
8.721000,ExampleOne,Tick,,,,,,0.00,3410.00,3411.00,92.56,47,-47,45.56,13.94,266.82,16,63
8.721000,ExampleTwo,Tick,,,,,,0.00,3410.00,3411.00,15.08,0,0,15.08,12.92,9.04,32,32
8.721000,alexs_trader,Tick,,,,,,0.00,3410.00,3411.00,79.92,45,-45,34.92,12.58,254.82,13,58
8.721000,ExampleOne,Insert,81,B,1,3409.00,GFD,0.00,3410.00,3411.00,92.56,47,-47,45.56,13.94,266.82,16,63
8.721000,ExampleOne,Insert,82,S,1,3410.00,GFD,0.00,3410.00,3411.00,92.56,47,-47,45.56,13.94,266.82,16,63
8.721000,alexs_trader,Insert,73,B,1,3409.00,GFD,0.00,3410.00,3411.00,79.92,45,-45,34.92,12.58,254.82,13,58
8.721000,alexs_trader,Insert,74,S,1,3410.00,GFD,0.00,3410.00,3411.00,79.92,45,-45,34.92,12.58,254.82,13,58
8.721000,ExampleTwo,Cancel,114,S,-1,3411.00,GFD,0.00,3410.00,3411.00,15.08,0,0,15.08,12.92,9.04,32,32
8.721000,ExampleTwo,Insert,115,B,1,3409.00,GFD,0.00,3410.00,3411.00,15.08,0,0,15.08,12.92,9.04,32,32
8.721000,ExampleTwo,Insert,116,S,1,3410.00,GFD,0.00,3410.00,3411.00,15.08,0,0,15.08,12.92,9.04,32,32
8.721000,ExampleOne,Tick,,,,,,0.00,3410.00,3411.00,92.56,47,-47,45.56,13.94,266.82,16,63
8.721000,ExampleTwo,Tick,,,,,,0.00,3410.00,3411.00,15.08,0,0,15.08,12.92,9.04,32,32
8.721000,alexs_trader,Tick,,,,,,0.00,3410.00,3411.00,79.92,45,-45,34.92,12.58,254.82,13,58
8.721000,ExampleOne,Tick,,,,,,0.00,3410.00,3411.00,92.56,47,-47,45.56,13.94,266.82,16,63
8.721000,ExampleTwo,Tick,,,,,,0.00,3410.00,3411.00,15.08,0,0,15.08,12.92,9.04,32,32
8.721000,alexs_trader,Tick,,,,,,0.00,3410.00,3411.00,79.92,45,-45,34.92,12.58,254.82,13,58
8.721000,ExampleOne,Tick,,,,,,0.00,3410.00,3411.00,92.56,47,-47,45.56,13.94,266.82,16,63
8.721000,ExampleTwo,Tick,,,,,,0.00,3410.00,3411.00,15.08,0,0,15.08,12.92,9.04,32,32
8.721000,alexs_trader,Tick,,,,,,0.00,3410.00,3411.00,79.92,45,-45,34.92,12.58,254.82,13,58
8.778311,ExampleOne,Fill,81,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3316.10,47,-46,139.90,13.60,266.82,17,63
8.778311,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,93.40,46,-46,139.40,13.60,266.82,17,63
8.778311,alexs_trader,Fill,73,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3328.74,45,-44,125.26,12.24,254.82,14,58
8.778311,alexs_trader,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,80.76,44,-44,124.76,12.24,254.82,14,58
8.822111,ExampleTwo,Fill,115,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3393.58,0,1,15.42,12.58,9.04,33,32
8.822111,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,15.92,-1,1,14.92,12.58,9.04,33,32
8.856000,ExampleOne,Tick,,,,,,0.00,3410.00,3408.00,93.40,46,-46,185.40,13.60,266.82,17,63
8.856000,ExampleTwo,Tick,,,,,,0.00,3410.00,3408.00,15.92,-1,1,13.92,12.58,9.04,33,32
8.856000,alexs_trader,Tick,,,,,,0.00,3410.00,3408.00,80.76,44,-44,168.76,12.24,254.82,14,58
8.856000,ExampleOne,Insert,83,B,1,3409.00,GFD,0.00,3410.00,3408.00,93.40,46,-46,185.40,13.60,266.82,17,63
8.856000,ExampleOne,Fill,83,B,-1,3408.00,GFD,0.68,3410.00,3408.00,-3315.28,46,-45,184.72,14.28,266.82,18,63
8.856000,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3408.00,94.22,45,-45,184.22,14.28,266.82,18,63
8.856000,alexs_trader,Insert,75,B,1,3409.00,GFD,0.00,3410.00,3408.00,80.76,44,-44,168.76,12.24,254.82,14,58
8.856000,alexs_trader,Fill,75,B,-1,3408.00,GFD,0.68,3410.00,3408.00,-3327.92,44,-43,168.08,12.92,254.82,15,58
8.856000,alexs_trader,Hedge,,S,1,3409.50,,0.00,3410.00,3408.00,81.58,43,-43,167.58,12.92,254.82,15,58
8.856000,ExampleTwo,Cancel,116,S,-1,3410.00,GFD,0.00,3410.00,3408.00,15.92,-1,1,13.92,12.58,9.04,33,32
8.856000,ExampleTwo,Insert,117,B,1,3408.00,GFD,0.00,3410.00,3408.00,15.92,-1,1,13.92,12.58,9.04,33,32
8.856000,ExampleTwo,Insert,118,S,1,3409.00,GFD,0.00,3410.00,3408.00,15.92,-1,1,13.92,12.58,9.04,33,32
8.936058,ExampleTwo,Fill,117,B,-1,3408.00,GFD,-0.34,3410.00,3408.00,-3391.74,-1,2,14.26,12.24,9.04,34,32
8.936058,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3408.00,17.76,-2,2,13.76,12.24,9.04,34,32
9.000000,ExampleOne,Tick,,,,,,0.00,3410.00,3408.00,94.22,45,-45,184.22,14.28,266.82,18,63
9.000000,ExampleTwo,Tick,,,,,,0.00,3410.00,3408.00,17.76,-2,2,13.76,12.24,9.04,34,32
9.000000,alexs_trader,Tick,,,,,,0.00,3410.00,3408.00,81.58,43,-43,167.58,12.92,254.82,15,58
9.000000,ExampleOne,Insert,84,B,1,3409.00,GFD,0.00,3410.00,3408.00,94.22,45,-45,184.22,14.28,266.82,18,63
9.000000,ExampleOne,Fill,84,B,-1,3409.00,GFD,0.68,3410.00,3409.00,-3315.46,45,-44,138.54,14.96,266.82,19,63
9.000000,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,94.04,44,-44,138.04,14.96,266.82,19,63
9.000000,alexs_trader,Insert,76,B,1,3409.00,GFD,0.00,3410.00,3409.00,81.58,43,-43,167.58,12.92,254.82,15,58
9.000000,alexs_trader,Fill,76,B,-1,3409.00,GFD,0.68,3410.00,3409.00,-3328.10,43,-42,123.90,13.60,254.82,16,58
9.000000,alexs_trader,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,81.40,42,-42,123.40,13.60,254.82,16,58
9.000000,ExampleTwo,Cancel,118,S,-1,3409.00,GFD,0.00,3410.00,3409.00,17.76,-2,2,13.76,12.24,9.04,34,32
9.000000,ExampleTwo,Insert,119,B,1,3407.00,GFD,0.00,3410.00,3409.00,17.76,-2,2,13.76,12.24,9.04,34,32
9.000000,ExampleTwo,Insert,120,S,1,3408.00,GFD,0.00,3410.00,3409.00,17.76,-2,2,13.76,12.24,9.04,34,32
9.279000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,94.04,44,-44,138.04,14.96,266.82,19,63
9.279000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,17.76,-2,2,15.76,12.24,9.04,34,32
9.279000,alexs_trader,Tick,,,,,,0.00,3410.00,3409.00,81.40,42,-42,123.40,13.60,254.82,16,58
9.279000,ExampleOne,Insert,85,B,1,3409.00,GFD,0.00,3410.00,3409.00,94.04,44,-44,138.04,14.96,266.82,19,63
9.279000,ExampleTwo,Fill,120,S,-1,3408.00,GFD,-0.34,3410.00,3408.00,3426.10,-2,1,14.10,11.90,9.04,34,33
9.279000,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3408.00,16.60,-1,1,14.60,11.90,9.04,34,33
9.279000,ExampleOne,Fill,85,B,-1,3408.00,GFD,0.68,3410.00,3408.00,-3314.64,44,-43,181.36,15.64,266.82,20,63
9.279000,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3408.00,94.86,43,-43,180.86,15.64,266.82,20,63
9.279000,alexs_trader,Insert,77,B,1,3409.00,GFD,0.00,3410.00,3408.00,81.40,42,-42,123.40,13.60,254.82,16,58
9.279000,alexs_trader,Fill,77,B,-1,3409.00,GFD,0.68,3410.00,3409.00,-3328.28,42,-41,122.72,14.28,254.82,17,58
9.279000,alexs_trader,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,81.22,41,-41,122.22,14.28,254.82,17,58
9.423000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,94.86,43,-43,137.86,15.64,266.82,20,63
9.423000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,16.60,-1,1,15.60,11.90,9.04,34,33
9.423000,alexs_trader,Tick,,,,,,0.00,3410.00,3409.00,81.22,41,-41,122.22,14.28,254.82,17,58
9.423000,ExampleOne,Insert,86,B,1,3409.00,GFD,0.00,3410.00,3409.00,94.86,43,-43,137.86,15.64,266.82,20,63
9.423000,ExampleOne,Fill,86,B,-1,3409.00,GFD,0.68,3410.00,3409.00,-3314.82,43,-42,137.18,16.32,266.82,21,63
9.423000,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,94.68,42,-42,136.68,16.32,266.82,21,63
9.423000,alexs_trader,Insert,78,B,1,3409.00,GFD,0.00,3410.00,3409.00,81.22,41,-41,122.22,14.28,254.82,17,58
9.423000,alexs_trader,Fill,78,B,-1,3409.00,GFD,0.68,3410.00,3409.00,-3328.46,41,-40,121.54,14.96,254.82,18,58
9.423000,alexs_trader,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,81.04,40,-40,121.04,14.96,254.82,18,58
9.558000,ExampleTwo,Cancel,119,B,-1,3407.00,GFD,0.00,3410.00,3409.00,16.60,-1,1,15.60,11.90,9.04,34,33
9.558000,ExampleTwo,Insert,121,B,1,3408.00,GFD,0.00,3410.00,3409.00,16.60,-1,1,15.60,11.90,9.04,34,33
9.558000,ExampleTwo,Insert,122,S,1,3409.00,GFD,0.00,3410.00,3409.00,16.60,-1,1,15.60,11.90,9.04,34,33
9.558000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,94.68,42,-42,136.68,16.32,266.82,21,63
9.558000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,16.60,-1,1,15.60,11.90,9.04,34,33
9.558000,alexs_trader,Tick,,,,,,0.00,3410.00,3409.00,81.04,40,-40,121.04,14.96,254.82,18,58
9.558000,ExampleOne,Insert,87,B,1,3409.00,GFD,0.00,3410.00,3409.00,94.68,42,-42,136.68,16.32,266.82,21,63
9.558000,ExampleOne,Fill,87,B,-1,3409.00,GFD,0.68,3410.00,3409.00,-3315.00,42,-41,136.00,17.00,266.82,22,63
9.558000,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,94.50,41,-41,135.50,17.00,266.82,22,63
9.558000,alexs_trader,Insert,79,B,1,3409.00,GFD,0.00,3410.00,3409.00,81.04,40,-40,121.04,14.96,254.82,18,58
9.558000,alexs_trader,Fill,79,B,-1,3409.00,GFD,0.68,3410.00,3409.00,-3328.64,40,-39,120.36,15.64,254.82,19,58
9.558000,alexs_trader,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,80.86,39,-39,119.86,15.64,254.82,19,58
9.702000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,94.50,41,-41,135.50,17.00,266.82,22,63
9.702000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,16.60,-1,1,15.60,11.90,9.04,34,33
9.702000,alexs_trader,Tick,,,,,,0.00,3410.00,3409.00,80.86,39,-39,119.86,15.64,254.82,19,58
9.702000,ExampleOne,Insert,88,B,1,3409.00,GFD,0.00,3410.00,3409.00,94.50,41,-41,135.50,17.00,266.82,22,63
9.702000,ExampleOne,Fill,88,B,-1,3409.00,GFD,0.68,3410.00,3409.00,-3315.18,41,-40,134.82,17.68,266.82,23,63
9.702000,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,94.32,40,-40,134.32,17.68,266.82,23,63
9.702000,alexs_trader,Insert,80,B,1,3409.00,GFD,0.00,3410.00,3409.00,80.86,39,-39,119.86,15.64,254.82,19,58
9.702000,alexs_trader,Fill,80,B,-1,3409.00,GFD,0.68,3410.00,3409.00,-3328.82,39,-38,119.18,16.32,254.82,20,58
9.702000,alexs_trader,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,80.68,38,-38,118.68,16.32,254.82,20,58
9.702000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,94.32,40,-40,134.32,17.68,266.82,23,63
9.702000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,16.60,-1,1,15.60,11.90,9.04,34,33
9.702000,alexs_trader,Tick,,,,,,0.00,3410.00,3409.00,80.68,38,-38,118.68,16.32,254.82,20,58
9.702000,ExampleOne,Insert,89,B,1,3409.00,GFD,0.00,3410.00,3409.00,94.32,40,-40,134.32,17.68,266.82,23,63
9.702000,ExampleTwo,Fill,122,S,-1,3409.00,GFD,-0.34,3410.00,3409.00,3425.94,-1,0,15.94,11.56,9.04,34,34
9.702000,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3409.00,16.44,0,0,16.44,11.56,9.04,34,34
9.702000,ExampleOne,Fill,89,B,-1,3409.00,GFD,0.68,3410.00,3409.00,-3315.36,40,-39,133.64,18.36,266.82,24,63
9.702000,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,94.14,39,-39,133.14,18.36,266.82,24,63
9.702000,alexs_trader,Insert,81,B,1,3409.00,GFD,0.00,3410.00,3409.00,80.68,38,-38,118.68,16.32,254.82,20,58
9.702000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,94.14,39,-39,133.14,18.36,266.82,24,63
9.702000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,16.44,0,0,16.44,11.56,9.04,34,34
9.702000,alexs_trader,Tick,,,,,,0.00,3410.00,3409.00,80.68,38,-38,118.68,16.32,254.82,20,58
9.702000,ExampleOne,Insert,90,B,1,3409.00,GFD,0.00,3410.00,3409.00,94.14,39,-39,133.14,18.36,266.82,24,63
9.702000,ExampleTwo,Cancel,121,B,-1,3408.00,GFD,0.00,3410.00,3409.00,16.44,0,0,16.44,11.56,9.04,34,34
9.702000,ExampleTwo,Insert,123,B,1,3409.00,GFD,0.00,3410.00,3409.00,16.44,0,0,16.44,11.56,9.04,34,34
9.702000,ExampleTwo,Insert,124,S,1,3410.00,GFD,0.00,3410.00,3409.00,16.44,0,0,16.44,11.56,9.04,34,34
9.702000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,94.14,39,-39,133.14,18.36,266.82,24,63
9.702000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,16.44,0,0,16.44,11.56,9.04,34,34
9.702000,alexs_trader,Tick,,,,,,0.00,3410.00,3409.00,80.68,38,-38,118.68,16.32,254.82,20,58
9.702000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,94.14,39,-39,133.14,18.36,266.82,24,63
9.702000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,16.44,0,0,16.44,11.56,9.04,34,34
9.702000,alexs_trader,Tick,,,,,,0.00,3410.00,3409.00,80.68,38,-38,118.68,16.32,254.82,20,58
9.776767,ExampleOne,Fill,82,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3504.48,39,-40,94.48,18.02,266.82,24,64
9.776767,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,94.98,40,-40,94.98,18.02,266.82,24,64
9.815360,alexs_trader,Fill,74,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3491.02,38,-39,81.02,15.98,254.82,20,59
9.815360,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,81.52,39,-39,81.52,15.98,254.82,20,59
9.846000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,94.98,40,-40,94.98,18.02,266.82,24,64
9.846000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,16.44,0,0,16.44,11.56,9.04,34,34
9.846000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,81.52,39,-39,81.52,15.98,254.82,20,59
9.846000,ExampleOne,Insert,91,S,1,3410.00,GFD,0.00,3410.00,3410.00,94.98,40,-40,94.98,18.02,266.82,24,64
9.846000,alexs_trader,Insert,82,S,1,3410.00,GFD,0.00,3410.00,3410.00,81.52,39,-39,81.52,15.98,254.82,20,59
9.855152,alexs_trader,Fill,81,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3327.14,39,-38,120.86,15.64,254.82,21,59
9.855152,alexs_trader,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,82.36,38,-38,120.36,15.64,254.82,21,59
9.855152,ExampleOne,Fill,90,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3313.68,40,-39,135.32,17.68,266.82,25,64
9.855152,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,95.82,39,-39,134.82,17.68,266.82,25,64
9.899650,ExampleTwo,Fill,123,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3392.22,0,1,16.78,11.22,9.04,35,34
9.899650,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,17.28,-1,1,16.28,11.22,9.04,35,34
9.981000,ExampleOne,Tick,,,,,,0.00,3410.00,3407.00,95.82,39,-39,212.82,17.68,266.82,25,64
9.981000,ExampleTwo,Tick,,,,,,0.00,3410.00,3407.00,17.28,-1,1,14.28,11.22,9.04,35,34
9.981000,alexs_trader,Tick,,,,,,0.00,3410.00,3407.00,82.36,38,-38,196.36,15.64,254.82,21,59
9.981000,ExampleOne,Insert,92,B,1,3409.00,GFD,0.00,3410.00,3407.00,95.82,39,-39,212.82,17.68,266.82,25,64
9.981000,alexs_trader,Insert,83,B,1,3409.00,GFD,0.00,3410.00,3407.00,82.36,38,-38,196.36,15.64,254.82,21,59
9.981000,ExampleTwo,Cancel,124,S,-1,3410.00,GFD,0.00,3410.00,3407.00,17.28,-1,1,14.28,11.22,9.04,35,34
9.981000,ExampleTwo,Insert,125,B,1,3408.00,GFD,0.00,3410.00,3407.00,17.28,-1,1,14.28,11.22,9.04,35,34
9.981000,ExampleTwo,Insert,126,S,1,3409.00,GFD,0.00,3410.00,3407.00,17.28,-1,1,14.28,11.22,9.04,35,34
9.981000,ExampleOne,Fill,92,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3312.84,39,-38,135.16,17.34,266.82,26,64
9.981000,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,96.66,38,-38,134.66,17.34,266.82,26,64
9.981000,ExampleTwo,Fill,126,S,-1,3409.00,GFD,0.68,3410.00,3409.00,3425.60,-1,0,15.60,11.90,9.04,35,35
9.981000,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3409.00,16.10,0,0,16.10,11.90,9.04,35,35
9.981000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,96.66,38,-38,134.66,17.34,266.82,26,64
